7,15,49,Nan,Nan,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
38,Nan,Nan,Nan,Nan,Nan,Nan,Nan
4,9,43,Nan,Nan,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
27,34,46,Nan,Nan,Nan,Nan,Nan
33,42,Nan,Nan,Nan,Nan,Nan,Nan
33,42,45,Nan,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
16,32,Nan,Nan,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
5,22,37,47,Nan,Nan,Nan,Nan
16,32,41,48,Nan,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
6,22,Nan,Nan,Nan,Nan,Nan,Nan
6,16,28,32,Nan,Nan,Nan,Nan
36,42,48,49,Nan,Nan,Nan,Nan
2,25,39,Nan,Nan,Nan,Nan,Nan
35,39,43,46,Nan,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
14,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1,4,9,15,20,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
12,21,25,26,Nan,Nan,Nan,Nan
29,Nan,Nan,Nan,Nan,Nan,Nan,Nan
2,3,11,19,41,45,47,Nan
18,19,28,48,Nan,Nan,Nan,Nan
14,25,Nan,Nan,Nan,Nan,Nan,Nan
3,12,18,31,34,35,Nan,Nan
3,26,32,33,Nan,Nan,Nan,Nan
2,5,25,32,Nan,Nan,Nan,Nan
1,8,14,29,35,39,49,Nan
5,22,24,Nan,Nan,Nan,Nan,Nan
3,5,12,15,17,20,21,Nan
4,29,43,Nan,Nan,Nan,Nan,Nan
8,17,22,23,24,Nan,Nan,Nan
21,35,Nan,Nan,Nan,Nan,Nan,Nan
3,10,24,30,40,Nan,Nan,Nan
3,13,22,27,28,35,38,39
7,11,37,45,Nan,Nan,Nan,Nan
17,29,37,47,Nan,Nan,Nan,Nan
5,22,49,Nan,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
3,18,35,38,Nan,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
2,6,11,24,44,Nan,Nan,Nan
6,48,Nan,Nan,Nan,Nan,Nan,Nan
2,28,41,Nan,Nan,Nan,Nan,Nan
28,Nan,Nan,Nan,Nan,Nan,Nan,Nan
5,22,Nan,Nan,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
22,24,36,45,Nan,Nan,Nan,Nan
5,14,22,Nan,Nan,Nan,Nan,Nan
18,35,Nan,Nan,Nan,Nan,Nan,Nan
28,42,49,Nan,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
12,24,33,36,42,45,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
0,1,2,46,Nan,Nan,Nan,Nan
21,29,30,38,49,Nan,Nan,Nan
6,11,15,16,20,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
12,22,24,Nan,Nan,Nan,Nan,Nan
7,13,15,44,49,Nan,Nan,Nan
1,43,Nan,Nan,Nan,Nan,Nan,Nan
3,18,23,35,Nan,Nan,Nan,Nan
26,40,Nan,Nan,Nan,Nan,Nan,Nan
5,22,Nan,Nan,Nan,Nan,Nan,Nan
6,14,24,Nan,Nan,Nan,Nan,Nan
16,37,Nan,Nan,Nan,Nan,Nan,Nan
25,42,48,Nan,Nan,Nan,Nan,Nan
2,9,10,25,27,28,Nan,Nan
7,15,32,Nan,Nan,Nan,Nan,Nan
14,33,44,Nan,Nan,Nan,Nan,Nan
5,22,38,Nan,Nan,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
1,15,29,38,Nan,Nan,Nan,Nan
17,29,46,47,Nan,Nan,Nan,Nan
7,11,21,24,37,45,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
2,23,26,Nan,Nan,Nan,Nan,Nan
5,7,10,22,31,47,Nan,Nan
3,9,15,34,35,Nan,Nan,Nan
26,34,36,37,Nan,Nan,Nan,Nan
14,44,Nan,Nan,Nan,Nan,Nan,Nan
14,44,Nan,Nan,Nan,Nan,Nan,Nan
12,19,22,Nan,Nan,Nan,Nan,Nan
12,19,Nan,Nan,Nan,Nan,Nan,Nan
0,18,46,Nan,Nan,Nan,Nan,Nan
7,11,37,Nan,Nan,Nan,Nan,Nan
14,44,Nan,Nan,Nan,Nan,Nan,Nan
3,18,35,43,Nan,Nan,Nan,Nan
4,14,44,Nan,Nan,Nan,Nan,Nan
23,24,40,41,Nan,Nan,Nan,Nan
18,28,33,42,Nan,Nan,Nan,Nan
17,22,23,33,39,42,43,Nan
6,19,41,Nan,Nan,Nan,Nan,Nan
1,19,Nan,Nan,Nan,Nan,Nan,Nan
16,28,32,45,Nan,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
37,Nan,Nan,Nan,Nan,Nan,Nan,Nan
13,24,28,41,Nan,Nan,Nan,Nan
10,12,39,46,49,Nan,Nan,Nan
13,35,40,Nan,Nan,Nan,Nan,Nan
7,12,14,23,37,44,49,Nan
7,10,14,15,49,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
16,32,Nan,Nan,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
2,6,8,41,Nan,Nan,Nan,Nan
17,26,48,49,Nan,Nan,Nan,Nan
41,Nan,Nan,Nan,Nan,Nan,Nan,Nan
5,7,10,Nan,Nan,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
13,27,Nan,Nan,Nan,Nan,Nan,Nan
6,34,38,41,42,Nan,Nan,Nan
39,49,Nan,Nan,Nan,Nan,Nan,Nan
0,2,12,31,46,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
23,25,35,38,Nan,Nan,Nan,Nan
16,20,30,Nan,Nan,Nan,Nan,Nan
14,36,44,Nan,Nan,Nan,Nan,Nan
29,Nan,Nan,Nan,Nan,Nan,Nan,Nan
10,21,23,41,44,45,Nan,Nan
11,19,36,Nan,Nan,Nan,Nan,Nan
4,5,48,Nan,Nan,Nan,Nan,Nan
37,42,49,Nan,Nan,Nan,Nan,Nan
3,14,Nan,Nan,Nan,Nan,Nan,Nan
9,16,19,22,32,Nan,Nan,Nan
0,4,7,9,11,40,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
10,13,16,17,18,37,48,Nan
7,45,49,Nan,Nan,Nan,Nan,Nan
9,19,47,Nan,Nan,Nan,Nan,Nan
43,49,Nan,Nan,Nan,Nan,Nan,Nan
14,Nan,Nan,Nan,Nan,Nan,Nan,Nan
4,9,28,41,Nan,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
3,33,42,Nan,Nan,Nan,Nan,Nan
23,28,29,41,Nan,Nan,Nan,Nan
2,10,Nan,Nan,Nan,Nan,Nan,Nan
11,19,42,45,Nan,Nan,Nan,Nan
23,26,30,33,42,47,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
17,29,46,47,Nan,Nan,Nan,Nan
2,Nan,Nan,Nan,Nan,Nan,Nan,Nan
13,45,46,47,48,Nan,Nan,Nan
27,28,Nan,Nan,Nan,Nan,Nan,Nan
3,10,23,24,37,44,47,Nan
9,13,15,21,28,29,Nan,Nan
1,21,34,Nan,Nan,Nan,Nan,Nan
37,49,Nan,Nan,Nan,Nan,Nan,Nan
13,14,15,44,Nan,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
0,2,38,46,Nan,Nan,Nan,Nan
16,33,42,Nan,Nan,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
3,14,38,Nan,Nan,Nan,Nan,Nan
13,21,22,28,36,48,Nan,Nan
22,30,39,Nan,Nan,Nan,Nan,Nan
10,16,33,40,42,Nan,Nan,Nan
3,8,10,15,18,31,35,Nan
3,4,14,27,44,45,Nan,Nan
2,3,5,17,29,42,46,Nan
1,19,27,Nan,Nan,Nan,Nan,Nan
19,26,44,Nan,Nan,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
4,9,24,Nan,Nan,Nan,Nan,Nan
2,27,28,Nan,Nan,Nan,Nan,Nan
1,14,18,38,Nan,Nan,Nan,Nan
26,47,Nan,Nan,Nan,Nan,Nan,Nan
6,7,8,11,16,18,44,Nan
5,17,41,Nan,Nan,Nan,Nan,Nan
12,31,Nan,Nan,Nan,Nan,Nan,Nan
6,8,12,25,36,40,49,Nan
2,11,28,39,42,Nan,Nan,Nan
33,42,Nan,Nan,Nan,Nan,Nan,Nan
1,4,6,13,37,Nan,Nan,Nan
0,16,18,32,Nan,Nan,Nan,Nan
29,35,44,Nan,Nan,Nan,Nan,Nan
5,22,49,Nan,Nan,Nan,Nan,Nan
14,44,46,Nan,Nan,Nan,Nan,Nan
4,9,12,Nan,Nan,Nan,Nan,Nan
15,16,32,45,Nan,Nan,Nan,Nan
30,Nan,Nan,Nan,Nan,Nan,Nan,Nan
17,27,29,37,47,48,Nan,Nan
3,4,9,15,49,Nan,Nan,Nan
1,3,Nan,Nan,Nan,Nan,Nan,Nan
1,8,14,26,47,Nan,Nan,Nan
8,15,19,32,40,49,Nan,Nan
11,17,29,47,48,Nan,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
26,30,49,Nan,Nan,Nan,Nan,Nan
13,25,45,Nan,Nan,Nan,Nan,Nan
1,19,Nan,Nan,Nan,Nan,Nan,Nan
18,19,35,45,Nan,Nan,Nan,Nan
0,46,Nan,Nan,Nan,Nan,Nan,Nan
5,7,12,Nan,Nan,Nan,Nan,Nan
28,29,48,Nan,Nan,Nan,Nan,Nan
24,27,31,Nan,Nan,Nan,Nan,Nan
14,19,31,44,45,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
19,47,Nan,Nan,Nan,Nan,Nan,Nan
33,42,Nan,Nan,Nan,Nan,Nan,Nan
3,17,29,47,Nan,Nan,Nan,Nan
42,Nan,Nan,Nan,Nan,Nan,Nan,Nan
3,18,35,43,Nan,Nan,Nan,Nan
2,4,26,46,47,Nan,Nan,Nan
27,28,30,44,Nan,Nan,Nan,Nan
25,29,32,Nan,Nan,Nan,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
13,19,23,28,29,35,42,Nan
6,20,42,Nan,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
20,28,34,41,Nan,Nan,Nan,Nan
6,27,Nan,Nan,Nan,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
23,24,40,41,Nan,Nan,Nan,Nan
14,44,Nan,Nan,Nan,Nan,Nan,Nan
16,18,26,Nan,Nan,Nan,Nan,Nan
5,7,13,27,28,32,Nan,Nan
6,11,27,36,Nan,Nan,Nan,Nan
0,10,15,Nan,Nan,Nan,Nan,Nan
22,34,35,Nan,Nan,Nan,Nan,Nan
0,27,29,Nan,Nan,Nan,Nan,Nan
22,34,Nan,Nan,Nan,Nan,Nan,Nan
33,38,Nan,Nan,Nan,Nan,Nan,Nan
32,49,Nan,Nan,Nan,Nan,Nan,Nan
7,11,37,42,Nan,Nan,Nan,Nan
23,24,40,41,Nan,Nan,Nan,Nan
5,20,36,Nan,Nan,Nan,Nan,Nan
21,33,Nan,Nan,Nan,Nan,Nan,Nan
7,11,32,37,45,47,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
1,19,27,Nan,Nan,Nan,Nan,Nan
1,14,44,49,Nan,Nan,Nan,Nan
27,28,Nan,Nan,Nan,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
14,44,Nan,Nan,Nan,Nan,Nan,Nan
14,15,37,39,44,47,Nan,Nan
4,24,Nan,Nan,Nan,Nan,Nan,Nan
47,Nan,Nan,Nan,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
14,44,49,Nan,Nan,Nan,Nan,Nan
16,32,45,49,Nan,Nan,Nan,Nan
39,48,Nan,Nan,Nan,Nan,Nan,Nan
3,17,18,35,Nan,Nan,Nan,Nan
27,28,Nan,Nan,Nan,Nan,Nan,Nan
1,10,19,21,34,36,48,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
4,24,49,Nan,Nan,Nan,Nan,Nan
2,25,37,Nan,Nan,Nan,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
1,5,7,10,22,24,49,Nan
4,11,21,31,Nan,Nan,Nan,Nan
12,30,37,42,Nan,Nan,Nan,Nan
33,42,Nan,Nan,Nan,Nan,Nan,Nan
33,42,46,Nan,Nan,Nan,Nan,Nan
21,31,42,Nan,Nan,Nan,Nan,Nan
6,16,Nan,Nan,Nan,Nan,Nan,Nan
1,5,17,19,34,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
25,26,29,Nan,Nan,Nan,Nan,Nan
14,45,49,Nan,Nan,Nan,Nan,Nan
2,7,18,22,32,Nan,Nan,Nan
0,15,35,38,47,Nan,Nan,Nan
17,19,28,29,47,49,Nan,Nan
29,Nan,Nan,Nan,Nan,Nan,Nan,Nan
4,9,Nan,Nan,Nan,Nan,Nan,Nan
3,18,22,35,Nan,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
5,22,Nan,Nan,Nan,Nan,Nan,Nan
1,18,19,Nan,Nan,Nan,Nan,Nan
23,27,28,Nan,Nan,Nan,Nan,Nan
3,7,28,Nan,Nan,Nan,Nan,Nan
14,48,Nan,Nan,Nan,Nan,Nan,Nan
5,22,Nan,Nan,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
15,28,35,38,42,Nan,Nan,Nan
5,22,Nan,Nan,Nan,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
8,12,17,Nan,Nan,Nan,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
7,18,33,41,42,Nan,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
3,7,13,18,33,35,45,Nan
3,12,27,35,Nan,Nan,Nan,Nan
23,48,Nan,Nan,Nan,Nan,Nan,Nan
4,33,42,49,Nan,Nan,Nan,Nan
24,42,46,Nan,Nan,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
2,8,11,29,33,38,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
31,33,41,42,Nan,Nan,Nan,Nan
8,14,37,44,Nan,Nan,Nan,Nan
12,14,32,33,37,39,43,47
27,32,35,42,46,47,Nan,Nan
3,9,32,34,Nan,Nan,Nan,Nan
29,Nan,Nan,Nan,Nan,Nan,Nan,Nan
33,42,Nan,Nan,Nan,Nan,Nan,Nan
1,12,19,34,Nan,Nan,Nan,Nan
21,42,Nan,Nan,Nan,Nan,Nan,Nan
7,24,29,40,Nan,Nan,Nan,Nan
21,25,27,45,Nan,Nan,Nan,Nan
7,15,35,49,Nan,Nan,Nan,Nan
1,16,32,45,Nan,Nan,Nan,Nan
3,18,32,35,Nan,Nan,Nan,Nan
21,27,28,Nan,Nan,Nan,Nan,Nan
7,12,13,24,29,33,42,48
27,28,Nan,Nan,Nan,Nan,Nan,Nan
1,13,19,21,26,48,Nan,Nan
19,33,Nan,Nan,Nan,Nan,Nan,Nan
5,8,22,Nan,Nan,Nan,Nan,Nan
7,11,31,37,45,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
3,18,35,36,Nan,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
12,22,25,41,49,Nan,Nan,Nan
19,22,33,42,47,Nan,Nan,Nan
2,27,28,Nan,Nan,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
9,14,16,37,39,49,Nan,Nan
1,20,41,Nan,Nan,Nan,Nan,Nan
2,43,49,Nan,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
11,22,Nan,Nan,Nan,Nan,Nan,Nan
4,9,16,22,29,47,Nan,Nan
12,31,49,Nan,Nan,Nan,Nan,Nan
1,4,32,38,Nan,Nan,Nan,Nan
13,26,39,Nan,Nan,Nan,Nan,Nan
11,21,27,28,34,49,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
3,9,18,21,35,41,42,Nan
7,15,Nan,Nan,Nan,Nan,Nan,Nan
3,16,18,41,42,43,Nan,Nan
4,9,Nan,Nan,Nan,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
3,34,45,Nan,Nan,Nan,Nan,Nan
4,6,9,10,12,Nan,Nan,Nan
12,17,36,Nan,Nan,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
39,48,Nan,Nan,Nan,Nan,Nan,Nan
5,Nan,Nan,Nan,Nan,Nan,Nan,Nan
3,35,39,40,43,46,49,Nan
27,Nan,Nan,Nan,Nan,Nan,Nan,Nan
2,5,27,31,42,Nan,Nan,Nan
16,35,Nan,Nan,Nan,Nan,Nan,Nan
7,13,15,Nan,Nan,Nan,Nan,Nan
7,10,11,37,45,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
8,21,26,Nan,Nan,Nan,Nan,Nan
1,22,44,48,Nan,Nan,Nan,Nan
15,20,21,Nan,Nan,Nan,Nan,Nan
17,26,29,47,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
11,15,28,Nan,Nan,Nan,Nan,Nan
7,15,24,Nan,Nan,Nan,Nan,Nan
25,43,Nan,Nan,Nan,Nan,Nan,Nan
4,23,Nan,Nan,Nan,Nan,Nan,Nan
24,27,28,Nan,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
7,15,17,49,Nan,Nan,Nan,Nan
15,45,Nan,Nan,Nan,Nan,Nan,Nan
16,32,Nan,Nan,Nan,Nan,Nan,Nan
5,9,19,22,Nan,Nan,Nan,Nan
0,1,33,40,Nan,Nan,Nan,Nan
33,42,49,Nan,Nan,Nan,Nan,Nan
33,42,49,Nan,Nan,Nan,Nan,Nan
5,20,29,33,Nan,Nan,Nan,Nan
14,17,29,47,Nan,Nan,Nan,Nan
0,16,31,32,Nan,Nan,Nan,Nan
16,Nan,Nan,Nan,Nan,Nan,Nan,Nan
3,16,22,24,32,40,45,49
2,32,35,38,41,Nan,Nan,Nan
0,14,44,Nan,Nan,Nan,Nan,Nan
39,Nan,Nan,Nan,Nan,Nan,Nan,Nan
0,11,16,Nan,Nan,Nan,Nan,Nan
5,Nan,Nan,Nan,Nan,Nan,Nan,Nan
10,35,47,Nan,Nan,Nan,Nan,Nan
1,8,19,25,Nan,Nan,Nan,Nan
11,38,41,Nan,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
6,Nan,Nan,Nan,Nan,Nan,Nan,Nan
2,8,33,Nan,Nan,Nan,Nan,Nan
1,13,37,41,Nan,Nan,Nan,Nan
4,38,Nan,Nan,Nan,Nan,Nan,Nan
4,9,Nan,Nan,Nan,Nan,Nan,Nan
4,9,23,30,Nan,Nan,Nan,Nan
15,22,Nan,Nan,Nan,Nan,Nan,Nan
5,22,Nan,Nan,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
14,19,23,24,39,44,46,Nan
4,9,15,Nan,Nan,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
5,8,9,16,42,47,48,Nan
13,29,44,48,Nan,Nan,Nan,Nan
0,46,Nan,Nan,Nan,Nan,Nan,Nan
3,12,31,36,48,Nan,Nan,Nan
13,37,41,Nan,Nan,Nan,Nan,Nan
0,21,49,Nan,Nan,Nan,Nan,Nan
4,9,Nan,Nan,Nan,Nan,Nan,Nan
1,19,Nan,Nan,Nan,Nan,Nan,Nan
0,5,10,Nan,Nan,Nan,Nan,Nan
4,6,19,Nan,Nan,Nan,Nan,Nan
3,4,9,14,39,Nan,Nan,Nan
7,10,48,Nan,Nan,Nan,Nan,Nan
30,33,Nan,Nan,Nan,Nan,Nan,Nan
18,35,Nan,Nan,Nan,Nan,Nan,Nan
20,42,Nan,Nan,Nan,Nan,Nan,Nan
12,29,31,36,48,Nan,Nan,Nan
3,24,26,33,42,45,Nan,Nan
5,33,48,49,Nan,Nan,Nan,Nan
5,22,47,Nan,Nan,Nan,Nan,Nan
43,44,47,Nan,Nan,Nan,Nan,Nan
16,30,32,39,41,45,Nan,Nan
14,44,Nan,Nan,Nan,Nan,Nan,Nan
7,15,35,Nan,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
15,39,Nan,Nan,Nan,Nan,Nan,Nan
16,20,27,28,33,Nan,Nan,Nan
13,17,29,47,Nan,Nan,Nan,Nan
0,38,Nan,Nan,Nan,Nan,Nan,Nan
16,24,32,36,47,Nan,Nan,Nan
1,21,Nan,Nan,Nan,Nan,Nan,Nan
8,16,26,27,31,32,Nan,Nan
33,41,42,Nan,Nan,Nan,Nan,Nan
0,7,9,22,Nan,Nan,Nan,Nan
33,42,Nan,Nan,Nan,Nan,Nan,Nan
